"Review","Review_Score"
"Nicky is a great host. Communication is on point. Location is perfect.","10"
"Great place. Very cosy. Perfectly located, quiet yet near everything. Nicky was a great host. And the parking was a major plus. ","10"
"Nicky's place is a fantastic place to stay in Montréal. It is clean, spacious and makes you feel like you are in a home. 

The location is fantastic with resturants, bars and clubs minutes away but secluded from the downtown area. 

Nicky is a great host and had open communication throughout the weekend and provided info on the local entertainment in the neighbourhood.

I will recommend this place to my friends if they are going to Montréal.","10"
"Nicky is a cordial and accommodating host.  Everything was terrific.  The location is accessible to many different neighborhoods, all quite walkable.  No hassles, we would stay there again.","10"
"Logement spacieux et bien équipé. Quartier calme. Parking appréciable. Bien situé. Nicky est un hôte prévenant","10"
"Wow!!! Def a place to go if u need to stay downtown Montreal! Clean, spacious, cozy. I loved it there! Will def go again! Friendly host and easy to contact. Made sure to let us know to contact him if there was anything we needed. Easy parking as well. Friendly neighbors and very quiet place :)","10"
"The host canceled this reservation 14 days before arrival. This is an automated posting.","10"
"Nicks condo is spacious, clean and very quiet. It's a very good bargain for such a large space in a convenient location. Nicky is a nice guy and very good to deal with. I would stay there again.","10"
"Great, spacious 2 bedroom apartment with anything you need for comfortable stay. Clean bathroom, all equipped kitchen, lovely living room to enjoy time with friends/family. Parking right near the entrance. Communication with Nicky is great. ","10"
"Clean, comfortable, quiet, helpful host, good design.  All good chez Nicky.  ","10"
"Great location and a very comfortable clean place. Nicky is easy to reach and very helpful with suggestions about enjoying the neighborhood.","10"
"Great place, close to Old Montreal, easy to get to, all we needed for a comfortable visit.","10"
"Comfortable, good sized condo.  About a 12 minute walk to downtown.  Very close to bars and restaurants.  Place was clean and tidy.  Nicky is an easy going guy and was a great host.","10"
"Amazing spot!! Close to everything you would imagine. Absolute best bang for the buck, place was very neat and tidy and had everything you would need and more. Nicky was great, super accommodating and very reachable with lots of helpful tips and suggestions for things to do I  the area. I highly highly highly recommend this place to anyone looking to stay in the area. Don't look any further! 10 out of 10","10"
"Great place, convenient walk to train, well equipped, and some nice neighborhood restaurants and gourmet market nearby.","10"
"As advertised. Great spot. Close to everything and yet far enough away to get away from the crowds. Nicky's place was clean and had everything you could need. Highly recommend staying there.","10"
"Beautiful apartment in central location near metro, grocery shopping, bars, and restaurants. Large comfortable King bed and double size futon in second room. large well-equipped kitchen. Thank you for a great stay!","10"
"This home has everything you need for your stay. We made breakfast every day, including coffee with fresh-ground beans. The beds were comfortable and the desk in the smaller bedroom was great for my computer and the work I needed to do after each day out. There is a bus-stop right outside the front door. A parking space is included. It is about a 15 minute walk to the Sheraton Centre (less to the Bell Centre) and less than 30 minutes to most of the sites in Montreal's downtown.

Nicky is a great host and responded quickly to any questions we had. I would happily stay there again.","10"
"Great location! Walking distance to stores and restaurants and very short drive to downtown. The place was exactly as advertised and did not disappoint!","10"
"Nicky was a great host! The place was even nicer than it looks. I would definitely stay here again.","10"
"Nicky was very friendly and welcoming; had an amazing stay !","10"
"Die Wohnung ist sehr gut gelegen und sehr geräumig  Das Schlafzimmer ist auf die ruhige Seite mit Doppelverglasung, sodass das Schlafzimmer sehr ruhig ist. Das sehr grosse Bett ist sehr bequem. Wir haben sehr gut darin geschlafen. Alles ist gut zu Fuss erreichbar. Es hat einige Restaurants in naher Umgebung. Die Kommunikation mit Nicky war absolut problemlos. Ein sehr guter Gastgeber. Wir würden die Wohnung jederzeit weiterempfehlen.","10"
"Condo was really nice and showed like the pictures.   Nicky was an amazing host, especially on check-in (again, sorry for being late!) and very helpful on local bars and restaurants.   Location was a bit of a walk to the downtown and Port areas but it was summer and made for a nice walk around the city.   Overall, it was a great stay in Montreal and would come back if ever in town again.","10"
"Nicky is a great host, and the condo is so close to everything. We visited Montreal for a conference and the location is so convenient that we even managed to do some sight seeing in between.","10"
"Big place, close to everything.","10"
"What I loved: 
- Nicky and his friend Mike are trustworthy, helpful, and reliable
- The size was fantastic as well as the layout. 
- The kitchen amenities and cooking utensils available were more than expected. 
- The Metro (grocery store) was only 5 minutes away (by walking) and had so many great food items for cooking or ready-made meals, and the prices were reasonable. 
- The shower had great water-pressure. 
- The tap-water was safe to drink and use for anything 
- The neighbours were quiet and polite, and the neighborhood was safe with plenty of restaurants and shopping nearby. 
- Netflix was a huge bonus! 

Good to know: 
- The bedrooms have all you need, but don't have clocks, so use your cellphone or whatever as an alarm clock 
- The air-conditioning unit is hooked up in the living room. So, if you want your bedroom cool, use the 2 fans that Nicky provides. 
- It's better to park your car and leave it at Nicky's to roam the city by foot or transit. The traffic is pretty heavy and it's hard to find parking in Montreal. You'll actually be faster and less stressed on foot or transit.","10"
"Great location. Easy parking. Check in was simple as well as check out. As a single female I felt totally safe. The bed was comfortable and it was nice having toiltries provided in the bathroom. I'd stay at Nicky's place again.","10"
"Nicky's condo is terrific. Having a dedicated parking space is a big deal even though we didn't move the car for the three days we stayed. The Montreal Metro is a short walk away that gets you to anywhere. There is a good supermarket and a gourmet grocery store within a five minute walk. After each busy day touring in Montreal with our grandson the apartment was a great place to settle in. We cooked a couple of nights and the kitchen is really well equipped.  Highly recommended.
Dennis and Kate","10"
"Ma mère et moi avons passé un mois merveilleux ! 
L'appartement est full équipé, confortable, propre et l'immeuble est très calme. 
Le quartier est très agréable, avec de nombreux restaurants et bars sur la rue notre dame. 
Le centre ville est tout près, à pied cela se fait parfaitement. 
Nicky est une personne très agréable. 
Nous nous sommes senti comme chez nous, et nous y retournerons sans hésiter !","10"
"This is a great place to stay while you’re in Montreal. The host, Nicky, was very responsive, very helpful and has set up beautiful apartment. 

Having a parking space is a huge plus. Being four blocks from Saint Catherine Street, and three blocks from Grey Nuns, which is where my son has his dorm while he is at Concordia was perfect. The kitchen is really quite handsome and everything was sparkling clean. 

The master bed was much more comfortable than I was expecting. We didn’t use the second room so I can’t say how that bed is but if it’s anything like the first one, you’ll be happy. The bathroom is spacious and refined. 

We will definitely be staying here the next time we come up to visit our son, so you better book early :-)","10"
"Good location as you have easy access to mostly everything in all directions. The host was easy to get a hold of and was very flexible.","10"
"Apartment was exactly as described. Close to Saint Catherine, Old Port, and Notre Dame.","10"
"Nicky was a great host. He was very helpful and available to us. He gave us tips on where to travel, clubs, popular things to do and he was a great host! He was a super host! Thanks Nicky!","10"
"Nicky’s place was great! I rented it out a weekend for my dad and brother who were visiting from the states, and they loved it. Said it was like being in a home away from home — which is accurate! Decent location too and close to the metro in any case.","10"
"Great location. Walking distance to just about anything you want to see and do in Montreal. Nicky's place is clean and comfortable with all the amenities you need for your stay.  I would highly recommend Nicky's place in Griffintown for your next stay in Montreal.","10"
"Terrific location and added bonus of off street parking.  Plenty of room, comfortable bed and a full sized kitchen with everything you'd need if you wanted to cook or just make eggs for breakfast.  Nicky was easy to reach,  friendly and helpful.","10"
"Everything was great, close to downtown, very clean, and easy to communicate with.","10"
"Beautiful apartment within walking distance of a ton of restaurants and the Bell Centre. Nicky responded quickly and has incredibly accommodating.","10"
"Nicky's place was great. Plenty of space, nice amenities, and walking distance to a metro station, even during the Montreal winter. He was easy to communicate with and always responded quickly.","10"
"No higher complement as it is like my sweet home in Montreal!","10"
"Nicky is probably one of the most responsive hosts I've ever had. The kitchen is by far the best equipped I've ever seen (and clean!). The location is perfect. Steps away from the Bell Centre, and Griffontown. We ended up extending our stay here twice we were so comfortable. Truly a home away from home!","10"
"Amazing place great location highly recommend.","10"
"Exactly as advertised.  Great place for a weekend in Montreal!  Thanks, Nicky!","10"
"Nicky's place was incredible! It was a perfect location and Nicky was always around if we needed anything. The kitchen was super nice and had everything we needed to enjoy our stay. We would definitely come back and stay here in the future.","10"
"Easy flexible check-in, everything as described. Ideal location to explore Montreal. There was no cable TV but the TV is connected to Netflix. Thank you.","10"
"Place was perfect. Close to everything downtown Montreal. Thank you, Nicky!","10"
"spacious and clean.","10"
"Nicky was accommodating and responsive; the apartment was spacious for 2 people and in a great location. Walkable to many of Montreal’s attractions, yet quiet and calm neighborhood. Restaurants and grocery store just a few blocks away. Parking spot was very helpful.","10"
"Nicki was very helpful and accomodating. Lots of space, clean and a great location.","10"
"Great location for a good price, especially with the added benefit of parking, just a few blocks from the heart of downtown. Nicky made check-in very easy and convenient.","10"
"Good place! Very convenient, clean. It’s close to Old Montreal. There is a big supermarket nearby. Parking is easy.
Nicky is very kind, he give me lots of traveling suggestions, and he always reply fast.","10"
"Great place, great host and great locsrion.","10"
"这是一个性价比很高的房子｡地点距离Downtown 不远｡主要是可以免费停车｡房东人很好,会给你一些很实用的建议,屋子内还有Tim的咖啡☕️…… 很棒 下次如果去Montreal 还会选择这里的","10"
"Nicky was very nice and helpful, and his place was in a great location!","10"
"Thank you Nicky for your welcome. Efficient. Timely. Good location for us (nearby the location of a conference we attended).","10"
"great location","10"
"Great host. Prompt responses. Good communication. Nice touch with a cold beer in the fridge:-) Cutlery , dishes, glasses etc were all sparkling clean. Short walk to downtown. Would highly recommend.","10"
"Lovely apartment and location. Great kitchen! Parking was a huge plus! Nicky was very accommodating!","10"
"A spacious home super close to downtown transportations! The kitchen was fully equipped and we enjoyed our stay there!","10"
"Nicky has a very nice, spacious apartment. It is in a walkable neighborhood, close to good restaurants and grocery stores. The kitchen is also well set up with dishes and pans for cooking. ","10"
"I wish I lived here!

Perfectly located and a great place.","10"
"Nice, comfortable, spacy, near downtown.Good sheets and shower . Nicky answered to all my questions, highly recomendable
","10"
"My family loved staying at Nicky’s place.  Can’t wait to return as we just barely got to know Montréal.  What a welcoming community!

The people, location, neighborhood, accommodations, sites, food...I could go on and on.  

Nicky is a wonderful host and a true gentleman.

Thank You for hosting my family.","10"
"Good deal for accommodations close to downtown Montreal.","10"
"Nice location. Within walking distances to many places.","10"
"Very nice place just like a homr and Nicky was very friendly and helpful. I will come again","10"
"Excellent location to downtown whether you’re there for work or play.  

Nice quiet place with everything you need for a comfortable
Home away from home.","10"
"Fantastic host, space and location - with private parking to boot! We couldn't have been more thrilled with our stay, thanks Nicky!","10"
"The place is spacious and clean. Great location and host. Nicky was very accommodating and welcoming.","10"
"Had a great stay, no surprises! Apartment was as described. Host was very accommodating to requests for early check-in, etc.  Location is extremely important to us when in Montreal and Nicky’s place is perfectly situated. Close to the metro so that you can leave your car and go anywhere in Montreal. Walking distance to nice restaurants on Notre Dame too!!  Thanks again Nicky. ","10"
"The best house during my trip to Canada, enough space for everything, and the neighborhood is safe and quiet. Have air conditioner in house. Nicky is very nice, recommend many delicious restaurants to us.","10"
"Nicky's place was ideal for the back-end of our week-long stay in wonderful Montreal. It was the perfect location -- a nice stroll to Old Montreal, to the heart of the downtown area and to the Bell Centre where we took in a concert. The walk to the Bell Centre is no more than 10-minutes -- perfectly conveninent for our needs. Nicky's place is great. Communication and check-in was an excellent experience -- easy and fast. The apartment was spotless and the kitchen well-appointed with everything one requires to prepare meals. The air conditioning was a blessing, particularly the one in the bedroom, which made for comfortable sleeping. The patio was also a nice feature. Overall, we very much enjoyed our stay at Nicky's place and would certainly stay there again! Thanks, Nicky!","10"
"Great location but needs updating,  organisation and more effort from the host! The second bedroom is inadequate as a double room but would suffice for a child. Positives are washing machine, dryer and car parking space.","10"
"Nicky is super friendly and was very helpful in my arrival and check out. The place is spacious, clean, and very comfortable.  Highly recommend!","10"
"We would recommend Nicky’s place. Great location. Quick responses and very helpful","10"
"great location, huge apartment, very well equipped, very comfortable, co-host Michael was really helpful during our stay, would definitely stay there again and recommend to others ","10"
"Great place near the heart of Montreal. A lot of destinations are either in walking distance or accessible via the Metro. Very modern bathroom and kitchen - hot, clean shower with good water pressure. Host responded promptly to questions.","10"
"Lot of space, parking slot highly appreciated, close to downtown
","10"
"Great location. The apartment is a bit dark, but very convenient and comfortable, with top notch location. Nicky has been very responsive. Excellent value for money. Will definitely come back. ","10"
"Great location, great Airbnb and a great host. Hard to find a more complete place to stay in Montreal.","10"
"Nicky is great with communication and his place is conveniently located within walking distance of several key attractions of Montreal. The condo is large with all amenities as pictured. The king sized bed was so comfortable after a long day taking in the sites. I’d stay here again.","10"
"This appartment is spacious and amazing value. The only issue is that there is no information provided to help guests navigate their stay and the area/ city. It is not the most well appointed apartment but for the price it is acceptable","10"
"Great, spacious and clean condo perfectly located in Downtown Montreal. Would recommend to anyone!","10"
"The condo was very nice. It was clean, the location was perfect, and the parking space very helpful.","10"
"This is a large, modern apartment in Griffintown was has many excellent restaurants nearby.  Old Montreal, the Underground and the Golden Mile of Rue Saint-Catherine (shopping) are within easy walking distance.  Otherwise bus and metro service are steps away.   The master bed is comfortable.  There is a washer and dryer.  A full kitchen and dishwasher for those who cook.  Internet speed is great (40mb down, 15 mb up). Apple TV attached to larger screen has Netflix.  Two comfortable couches. The neighborhood feels safe even at night. Note that you are downtown so expect traffic noise. Highly recommended.","10"
"The condo was perfect for our weekend stay in Montreal.  It was spacious and clean and having an off street parking spot was great.  The metro is only a 6 or 7 minute walk but we barely used it since Montreal is a very walkable city.","10"
"Location was great and having parking a huge plus.","10"
"Excellent location! Also Nicky was very responsive and his place was nice and clean. It was exactly what we were looking for interns of cleanliness, location and parking. If I’m back in Montreal will for sure rent again! :)","10"
"Die Unterkunft entspricht genau den Angaben und Fotos. Kommunikation top, super schnelle Reaktionen und sehr hilfsbereit. Sehr sauber. Alles in allem sehr empfehlenswert.","10"
"Nicky’s place is clean and comfortable.  Great location - easy to walk to attractions and avoid traffic/parking.  Nice neighborhood.  Would definitely stay again.","10"
"The house is really tidy and the host is really warm-hearted.","10"
"We had a great stay at Nicky’s place. We’ve visited Montreal many times and this was our favourite. The location was great- in a quieter area but still walking distance to both subway lines as well as many amazing restaurant (for both budget-friendly, as well as fine dining objects). We got some well-needed R&R on our vacation as well from both the large comfy bed, as well as the great living room setup (large TV, great sound-system, lots of couch space).  The place was also very, very clean! Thanks Nicky!","10"
"Great location - really good restaurants nearby.  Clean and large apartment with plenty of useful items in the kitchen. The pictures and description are accurate.","10"
"Very spacious and cosy condo. The bed is huge and comfy. The kitchen is awesome with all you need. 
Nicky is easy to communicate with and quick to respond. 
Close to the grocery store and lots of restaurants.","10"
"NIcky's place was large and warm. Good amenities and easy 5 minute walk to subway. Would recommend.","10"
"Nicky was the best host! This is a great space and a fabulous location. Super Value. Very clean, lots of amenities. Easy walk to lots of attractions. We will definitely stay here again if we head back to Montreal!","10"
"Large, clean condo with two beds (one king size!), big kitchen, and big living room. All the kitchen stuff you would need if you wanted to eat in. Big tv with Apple TV remote. Parking spot and close to the subway.","10"
"Nicky's  place is spacoius and very  clean.  The location is perfect for going to Bell Centre events. Everything you need is with in walking distance I found.
Nicky is quick and clear in his  communications.  I was very pleased with my stay.","10"
"Nicky is an exceptional host. He answered all questions promptly and politely. His place was spotless and close to everything. Everything you need is there and there are many restaurants and grocery stores nearby. You won’t regret booking this place!!","10"
"Great location, parking is quite easy, lots of cute stuff to do in Little Burgundy or take one of two buses downtown from just outside. The kitchen is exceptionally well-stocked with equipment, and the space is very comfortable!","10"
"As advertised!","10"
"Nicky went out of his way to ensure a great experience, and his place was spacious and clean.  Two thumbs up!","10"
"Stylish and nice location! Good respond!","10"
"Amazing host, beautiful place defenitly would recommend","10"
"Nicky's place was great! It is within walking distance of a station, has a bus stop in front. The apartment was easily accessible from a small spiral staircase. It is very spacious and clean. It was easy to set the temperature and the water pressure was fine. There is a small restaurant and a European market very close by. Nicky is also very responsive and I appreciated his promptness!","10"
"Very big place in the heart of Montreal. Close to the water and three blocks from food!","10"
"Nicky’s apartment was perfect for our stay in Montreal.   Close to downtown shopping, Griffintown restaurants and cafes and the Atwater market.  The metro station is also just a short walk away.  The free parking space was a big bonus in this area of the city.  The apartment is super clean and HUGE!  Felt like a home away from home.  Nicky’s replies were prompt and checking in and out was a breeze.","10"
"Très beau logement bien situé! Avec le stationnement c’est parfait! Il y avait une légère   odeur de cannabis dans le logement, mais rien de bien dérangeant! C’est normal en copropriété. L’accueil de Nicky était impeccable, nous avons adorer notre séjour! Cette appartement est particulièrement bien équipée!","10"
"Great location for a great price","10"
"Exactly as listed. Would stay again in a heartbeat.","10"
"I could not have asked for a better place to stay in Montreal. Nicky's place was located near everything we wanted to see and was less than a 10 minute walk to the Bell Center. The condo was sparkling clean and had everything you would need during a weekend stay. If I had the opportunity to stay here again I would absolutely take that chance again.","10"
"Exactly as described. Nicky was always there if we needed anything and the place was squeaky clean.","10"
"Wonderful stay! Nicky has quick communication and the place was perfect! Would definitely stay here again :)","10"
"Really nice apartment in a great and up and coming area of the city Griffintown. Big bedrooms, great kitchen and living room for hanging out and enjoying oneself.  Nicky was great at communicating and was also very accommodating of our later flight on the departure date.  Plus, the place is only a few minutes walk from lots of great restaurants, cafés, shops, etc. both in Griffintown and in the downtown core. Would be happy to stay there again.","10"
"Nicky's place is large, comfortable and clean.  We thoroughly enjoyed making this flat our home base during our long weekend in Montreal","10"
"A warm and cozy place with everything you need and a great location.","10"
"Simple et efficace. Les photos représentent très bien les lieux.","10"
"Great place in a wonderful location.  My dad and I stayed here for a hockey game and it was so close to the bell center!","10"
"This was a great apartment and very close to restaurants, the main shopping strip in dt Montreal, and the subway. The apartment was nicely renovated, and it had everything you would need for a weekend stay. ","9"
"Nice clean apartment in an older building. Located near the subway and restaurants for convinence.  

Parking near the apartment is pricey if you plan on leaving your car there the whole time, so plan ahead. 

Yj was very helpful and responsive, it was a good stay!","9"
"10/10","9"
"We never met YJ. His place is clean and quiet but a bit sterile.","9"
"Yj's place was very clean and had everything we required to make our stay great. Host was very quick to respond and accommodated all of our needs throughout our stay.","9"
"Fantastic location. Clean. Spacious. Parking was a huge plus. Host was amazing. Would definitely recommend.","9"
"The apartment was very clean, the room and the living room was cosy. The bed was really comfortable with very soft sheets. We did not use the kitchenette. Don't be in a hurry in the morning for a hot shower as it does takes about 5 minutes to heat up.  Central location and great stay all around.","9"
"Amazing location and a very well appointed apartment. YJ was very approachable via message and he was extremely helpful. I stayed for just under a month and would recommend this flat for both short and longer term rentals! 
","9"
"Walking to distance to Saint Catherine.  Where most of the restaurants and points of interest are. No balcony. So if your a smoker you will have to ride the elevator down to the front door a couple times a night.","9"
"Great place one of the best places I have stayed at!","9"
"No matter where you're trying to go in Montreal, this is as close to the Green Line as possible and has a ton within walking distance from the residence. We had a great time :)","9"
"Would stay here again! Great place.","9"
"My friends and I (3 total) stayed here for 3 nights and 4 days. The location is really great - a block away from the metro and near some really great restaurants, pharmacies,  coffee shops, and shopping districts. We arrived 10-ish minutes early while the place was still being cleaned out, but we were able to meet YJ who is really very sweet. There was some confusion about parking and I would ask for clearer directions to the garage. YJ did have to return to show us the exact garage, but I am so grateful for her willingness to help her guests. The apartment itself was small, cozy, and clean. It's identical to what you see in the photos. Free Netflix, internet access, toiletries, all the amenities you'd really need on a short vacation. Overall, I'd love to stay at YJ's place if we are to visit Montreal again.","9"
"Very clean and comfortable place, many restaurant to chose.","9"
"Great place. Close to metro!","9"
"The flat is in a great location. Close to the metro. The flat is clean and looks great for being in an older apartment building. Main supplies (iron and hair dryer) are provided.","9"
"Good location and apartment","9"
"It is a simple, no frills accommodation in a good location. Free easy parking is a plus, very close to public transportation. Fast wifi. Bathroom needs renovation and a few hooks to hang towels on. Kitchen is well equipped, did not find the cutting board though. I would say it is a decent accommodation for those who travel on budget by car. Do not expect local, home-like experience: its rent-only apartment and we never met the host. However, all our requests were met and response was fast and informative. Thank you Yj and Sebastien!","9"
"Great location with Parking.","9"
"Nice place to stay, particularly if you plan on going to a show at the art gallery or enjoy the downtown scene.","9"
"Très bon emplacement pour découvrir Montréal, très proche de la rue Sainte-Catherine, de Crescent avec ses restaurants ... une bonne boulangerie à la française, le Plougastel, sur Sherbrooke ... et ne pas oublier le parking souterrain qui permet de laisser la voiture sans se soucier ... l accueil et l organisation sont parfaits.
L appartement est très spacieux et bien arrangé. Bon rapport qualité/prix. ","9"
"Great place to stay. Very close to lots of shops and dining. Hosts were fabulous. Definitely recommend.","9"
"Great place, great location, great price. No complaints at all. A+.","9"
"Beau logement propre le minimum requis est présent sur place pour séjourner. J'ai eu de la misère a trouver le parking mais j'ai appeler l'hôte et elle ma aider immédiatement! 

Pas oublier qu'il n'y a pas l'air climatisé et s'est au 5e étage alors l'été s'est chaud!","9"
"Excellent communication and impressive place on the inside.  Having parking helped a lot.  There's lots of Ubers around and the place is well located. Especially close to crescent street restaurants/bars, museum, etc.

Would stay again for sure. If you are thinking about booking this place, do it. ","9"
"Awesome apartment! It's incredibly close to everything. Literally, steps away from the green line, restaurants, entertainment, and grocery stores. We loved our stay and would definitely return. Yj was super responsive and check-in and check-out were easy. ","9"
"Apartment matched pictures and was extremely clean. Location was optimal. Check in and check out could be made a bit easier, but overall a great stay","9"
"Lovely clean apartment in a good location from which to explore Montreal, and quick and helpful responses to any queries. ","9"
"Great location for exploring the city, clean and nice place.","9"
"A very nice and clean apartment exactly like in pictures. We got the email with all the information how to check in, and had received help with wifi very fast. We enjoyed our stay a lot, so I would suggest this apartment everyone. 
Oh, and it was in a perfect location, not in city center, but a walking distance :)","9"
"Great place to stay if you're looking to be right in the downtown Concordia/McGill/Ste. Catherine/Crescent st area. Was just like the pictures and super clean. The hosts were great with check-in instructions and super responsive. It was perfect for our trip!","9"
"WE HAD A GOOD STAY AT YJ'S PLACE","9"
"Great apartment.  Would stay here again.","9"
"Eu gostei bastante de ficar no apartamento. Muito limpo e (Website hidden by Airbnb) todos os utensílios de cozinha necessário. Cama e roupa de cama de boa qualidade. O único ponto que deixou a desejar foi o banheiro que poderia ser reformado e com toalha de rosto e de chão. Já deixei a sugestão para eles.","9"
"Thank you","9"
"-Super location to Metro
-Free parking is a huge plus
-Not fancy but extremely clean with all necessary conveniences

","9"
"Good location, parking available, reservation and check-in went smoothly, exactly as advertised, consistent with what the reviews were saying.","9"
"The location is good and close to restaurants, shops  and stuff. There is a college near by so it's a lively area but we didn't have any issues trying to sleep at night or anything. The garage parking is a plus (in-out privileges)  if you drive or have a rental. Check-in and check-out was easy and pretty straight forward. Had a little trouble getting the master lock open but eventually got it. Sebastian was very responsive, nice and helpful with any issues or questions. Didn't have to wait long for him to respond at all. If anything, the bathroom could have been a little more cleaner but overall the place is just like it is described in the posting and pictures. I would recommend staying here.   ","9"
"We stayed at Sebastian/Yj's place for 3 nights and it was great.  He was very responsive and had some great suggestions for things to do in town.  We ate at Kampai ( shrimp tacos to die for) and spent most of our time in the Old Towne and at the Just For Laughs festival.

Location is great; Bixi bikes abound, and everything is in walking distance.  CRV DOES fit in the garage, but I wouldn't go any bigger than that! :)

The flat is nice and clean and well equipped.  Bathroom a little dated, but who cares when you are out and about!!  I would stay again if we head back that way.","9"
"Great location , a stroll away from the Bell Centre. Parking is a little tight but doable.","9"
"Clean. Parking and wifi is a plus. In a sort of financial district. 25 min walk to closest historical sites and 10 min uber ride.","9"
"It was really convenient being able to park our car in the garage. We are like that the apartment had a lot of light and who is simple. It was situated  Close enough to downtown that we could walk everywhere. Is it convenient Superette right downstairs to get milk and coffee etc. 

For our part we  didn't mind not having any contact with Sebastian during our stay. We came and went as we please. We didn't need to call him for anything. We found most of what we needed in the apartment with the exception of the bathmat, a cutting board.

 The only thing I wouldn't really make note is the state of the bathroom. While it was impeccably clean and painted white, it was very much Dated. The grouting was mouldy and the wall was peeling from humidity. There was no working vent in the bathroom. The sink drain stopped up systematically, several minutes to drain after brushing teeth.  The water pressure in the shower was OK, but again I Only used the hot water. I thought that it was warm, comfortable. 

The mattress was extremely firm. The pillows very high. That's all personal taste. The couch however I was very uncomfortable even The mattress was extremely firm. The pillows very high. That's all personal taste. The couch however I was very uncomfortable even for tonight to sit on. 

Still we're very happy we stayed there and would go back again because it was very clean and well located with a parking garage.

 Not Sebastian's mom died soon as you get off the elevator on the fifth floor you overcome by the smell of cigarettes. A neighbor no doubt.","9"
"Very clean place and host was very helpful. Had a great experience !","9"
"Great location! Right by the subway and near all the restaurants. The building is an older building and so it had a bit of a stench throughout the halls and into the room. Thankfully there was an air purifier/AC in the bedroom that cleared it up. The bathroom was decent but definitely rough around the edges. Was pleased that Sebastien had very clear and easy instructions on how to check in and check out. The wifi wasn't working during our trip but we weren't home enough to really be concerned. Underground parking is a great add to this place. Just be aware that the parking lot is a bit dirty. Overall, great place for a great price!","9"
"This was my first Airbnb experience and I can say it with confidence that this is the best place to stay at when visiting Montreal. The place was very clean, as shown in pictures. Rather it looks more beautiful and clean in reality than pictures. The check in was very easy, just had to follow the instructions. Since I drove to this place so the best part was the place had a parking too, which otherwise is very difficult to find in Montreal downtown area. The place is only a few steps away from Metro station and from Saint Catherine street (very lively in night, especially over the weekend). The Mont royal park is very near by too, so no need for driving to it. Fine arts museum is close by too.
Overall, I would say we had an ultimate experience and our stay was very smooth and relaxing.
We would definitely stay at this place only, whenever we plan to re-visit the city in future.
Also, our host Sebastian was very helpful in promptly replying to our queries and helping out with suggestions to see places in the city.","9"
"Great location close to restaurants. Clean and is exactly as presented. Instructions were clear and concise and host was attentive and responsive.","9"
"Great Location, walking distance to downtown core, quick uber service to address","9"
"This place is very convenient to stay at. The host provided very good, thorough instructions on how to check-in and out. In addition, it is located downtown. The garage was very useful, although it was small and an SUV bigger than a CR-V won't fit. Overall a pretty good stay, and the host was helpful.","9"
"Everything you will need! It is clean, wifi was fast, towels were provided, and parking spot was a plus! The bathroom could be updated, but I been in worst. Sebastian is quick to respond and very thorough with his instructions!","9"
"Lovely clean place. Great location. Check in was as easy as checking into a hotel, very professional.","9"
"Clean place, good price, and downtown. Would stay here again if I were visiting in Montreal.","9"
"Sebastian was a great host and we had a lovely time during our stay in Montreal. He was very clear with his check in and check out instructions prior to our trip. The apartment also came with Netflix, which was great during a rainy day. Overall, the place was clean, and the bedroom was especially neat. The bathroom could use some renovations and upkeep, as it was a bit old/well worn. The building itself is older and near a lot of universities, so it could get loud/rowdy at night. Thank you once again for hosting us! We hope to be back in Montreal again.","9"
"Beautiful apartment in an excellent location for exploring Montreal. Obviously recently renovated, very clean and modern. Only real downside is the bathroom which is quite dated in decor (plus the shower isn't the best). Considering value for money, however, the apartment was excellent and we would happily stay again.","9"
"We had a great stay in this apartment. It's in a good location close to the metro, supermarket, pharmacy and many restaurants and check in and out was easy. We ended up with a large car rental which was a squeeze to get into the garage but we managed with patience!","9"
"Sebastian and YJ's home is great! Central location and very convenient to have a designated parking space. Check in was very easy, the apartment is clean, and the bed is comfy. All our basic necessities were covered. Our first trip to Montreal and we are in love! ❤️","9"
"This place is the perfect spot for those looking to have a nice, comfortable place to call home while in Montreal. It’s right in the thick of the action while still being quiet for a restful night’s sleep. The hosts make the check in/out process seamless.","9"
"The host was very nice person , but you can't really see in the pictures that the bathroom is pretty old the the walls are feeling off. The window in the bedroom can't be closed until the end so you can hear noises or feel the cold. The bed was broken too. But the host was very helpful and brought us air mattress . Netflix was amazing ","9"
"Host was quick to respond, helpful, and patient. 

The place looks just like the photos and was exceptionally clean. Parking in the building is really convenient.

Bare bones on amenities and A/C only in the bedroom.

Not the best neighbourhood. ( loud party goers walking home at 3 am etc )

All in all a positive experience.","9"
"Overall, it was a great stay. When we first arrived we were greeted by a homeless man sleeping under the call box, which didn't make the best first impression. However, the apartment was nice and close to downtown and you can't beat the price given a parking spot is included. Sebastian was super helpful during check-in allowing us to check-in after 11pm. The apartment was clean and had all amenities you could need. At night the bedroom was a little noisy (neighbors, outside noises, etc.) but with its proximity to Downtown, some of that is to be expected.  Definitely worth the stay if you're visiting Montreal.","9"
"Great place ! :)","9"
"Clean appartment, renovated for the most part but the bathroom is in severe need of renovation. Be patient if you want to have hot water, it takes 10 minutes to get it.","9"
"The place was clean and perfect for two people. It is right beside many restaurants as well as public transportation. 

Would definetely recommend to anyone!","9"
"Very good place, centrally located.
One thing is certain: My next trip to Montreal will be spent at Sebastien's place.","9"
